sample	library	run	r1_file	r2_file	reads_raw_r1	reads_raw_r2	reads_primers_fwd	reads_primers_rvs	reads_filtered_fwd	reads_filtered_rvs	reads_merged	reads_tabled	reads_chimera_checked	reads_tax.length_filtered
e04187-A-20240613	e04187-A-20240613	4	e04187-A_S181_L001_R1_001.fastq.gz	e04187-A_S181_L001_R2_001.fastq.gz	24842	24842	24581	24581	11094	11094	5223	5223	5223	5223
e04187-B-20240613	e04187-B-20240613	4	e04187-B_S277_L001_R1_001.fastq.gz	e04187-B_S277_L001_R2_001.fastq.gz	30706	30706	30333	30333	27005	27005	18781	18781	18781	18781
e04187-C-20240613	e04187-C-20240613	4	e04187-C_S373_L001_R1_001.fastq.gz	e04187-C_S373_L001_R2_001.fastq.gz	31943	31943	31548	31548	30719	30719	22616	22616	22616	22616
e04188-A-20240613	e04188-A-20240613	4	e04188-A_S182_L001_R1_001.fastq.gz	e04188-A_S182_L001_R2_001.fastq.gz	24220	24220	23851	23851	8892	8892	373	373	373	346
e04188-B-20240613	e04188-B-20240613	4	e04188-B_S278_L001_R1_001.fastq.gz	e04188-B_S278_L001_R2_001.fastq.gz	20278	20278	20007	20007	14130	14130	188	188	188	188
e04188-C-20240613	e04188-C-20240613	4	e04188-C_S374_L001_R1_001.fastq.gz	e04188-C_S374_L001_R2_001.fastq.gz	45667	45667	45120	45120	44298	44298	34158	34158	34037	34037
e04189-A-20240613	e04189-A-20240613	4	e04189-A_S183_L001_R1_001.fastq.gz	e04189-A_S183_L001_R2_001.fastq.gz	22188	22188	21685	21685	5787	5787	1061	1061	1061	1061
e04189-B-20240613	e04189-B-20240613	4	e04189-B_S279_L001_R1_001.fastq.gz	e04189-B_S279_L001_R2_001.fastq.gz	22573	22573	22293	22293	17230	17230	11291	11291	11291	11291
e04189-C-20240613	e04189-C-20240613	4	e04189-C_S375_L001_R1_001.fastq.gz	e04189-C_S375_L001_R2_001.fastq.gz	3212	3212	3153	3153	2672	2672	226	226	226	226
e04190-A-20240613	e04190-A-20240613	4	e04190-A_S184_L001_R1_001.fastq.gz	e04190-A_S184_L001_R2_001.fastq.gz	17606	17606	17378	17378	15032	15032	607	607	607	607
e04190-B-20240613	e04190-B-20240613	4	e04190-B_S280_L001_R1_001.fastq.gz	e04190-B_S280_L001_R2_001.fastq.gz	27804	27804	27498	27498	26402	26402	3758	3758	3758	3758
e04190-C-20240613	e04190-C-20240613	4	e04190-C_S376_L001_R1_001.fastq.gz	e04190-C_S376_L001_R2_001.fastq.gz	15341	15341	15138	15138	14605	14605	45	45	45	45
e04191-A-20240613	e04191-A-20240613	4	e04191-A_S185_L001_R1_001.fastq.gz	e04191-A_S185_L001_R2_001.fastq.gz	14851	14851	14334	14334	8453	8453	840	840	840	840
e04191-B-20240613	e04191-B-20240613	4	e04191-B_S281_L001_R1_001.fastq.gz	e04191-B_S281_L001_R2_001.fastq.gz	15012	15012	14633	14633	9114	9114	634	634	634	634
e04191-C-20240613	e04191-C-20240613	4	e04191-C_S377_L001_R1_001.fastq.gz	e04191-C_S377_L001_R2_001.fastq.gz	26148	26148	25766	25766	22052	22052	18509	18509	18509	18509
e04192-A-20240613	e04192-A-20240613	4	e04192-A_S186_L001_R1_001.fastq.gz	e04192-A_S186_L001_R2_001.fastq.gz	12052	12052	11925	11925	2348	2348	187	187	187	187
e04192-B-20240613	e04192-B-20240613	4	e04192-B_S282_L001_R1_001.fastq.gz	e04192-B_S282_L001_R2_001.fastq.gz	12481	12481	12334	12334	7648	7648	61	61	61	61
e04192-C-20240613	e04192-C-20240613	4	e04192-C_S378_L001_R1_001.fastq.gz	e04192-C_S378_L001_R2_001.fastq.gz	34702	34702	33896	33896	30874	30874	27927	27927	27839	27839
e04193-A-20240613	e04193-A-20240613	4	e04193-A_S187_L001_R1_001.fastq.gz	e04193-A_S187_L001_R2_001.fastq.gz	3036	3036	2983	2983	2509	2509	307	307	307	307
e04193-B-20240613	e04193-B-20240613	4	e04193-B_S283_L001_R1_001.fastq.gz	e04193-B_S283_L001_R2_001.fastq.gz	9384	9384	9240	9240	3827	3827	366	366	366	366
e04193-C-20240613	e04193-C-20240613	4	e04193-C_S379_L001_R1_001.fastq.gz	e04193-C_S379_L001_R2_001.fastq.gz	2232	2232	2196	2196	1943	1943	222	222	222	222
e04194-A-20240613	e04194-A-20240613	4	e04194-A_S188_L001_R1_001.fastq.gz	e04194-A_S188_L001_R2_001.fastq.gz	54724	54724	53899	53899	50245	50245	45166	45166	44917	44908
e04194-B-20240613	e04194-B-20240613	4	e04194-B_S284_L001_R1_001.fastq.gz	e04194-B_S284_L001_R2_001.fastq.gz	37706	37706	36806	36806	30336	30336	27081	27081	26958	26958
e04194-C-20240613	e04194-C-20240613	4	e04194-C_S380_L001_R1_001.fastq.gz	e04194-C_S380_L001_R2_001.fastq.gz	43375	43375	42659	42659	38155	38155	31657	31657	31657	31657
e04195-A-20240613	e04195-A-20240613	4	e04195-A_S189_L001_R1_001.fastq.gz	e04195-A_S189_L001_R2_001.fastq.gz	20313	20313	19930	19930	10359	10359	7111	7111	7111	7111
e04195-B-20240613	e04195-B-20240613	4	e04195-B_S285_L001_R1_001.fastq.gz	e04195-B_S285_L001_R2_001.fastq.gz	44201	44201	43777	43777	42640	42640	39871	39871	39603	39603
e04195-C-20240613	e04195-C-20240613	4	e04195-C_S381_L001_R1_001.fastq.gz	e04195-C_S381_L001_R2_001.fastq.gz	54179	54179	53551	53551	52464	52464	47597	47597	47330	47330
e04196-A-20240613	e04196-A-20240613	4	e04196-A_S190_L001_R1_001.fastq.gz	e04196-A_S190_L001_R2_001.fastq.gz	48834	48834	48347	48347	44066	44066	39230	39230	38417	38417
e04196-B-20240613	e04196-B-20240613	4	e04196-B_S286_L001_R1_001.fastq.gz	e04196-B_S286_L001_R2_001.fastq.gz	53496	53496	52876	52876	51010	51010	47818	47818	47733	47733
e04196-C-20240613	e04196-C-20240613	4	e04196-C_S382_L001_R1_001.fastq.gz	e04196-C_S382_L001_R2_001.fastq.gz	67530	67530	66818	66818	65917	65917	63230	63230	62416	62416
e04197-A-20240613	e04197-A-20240613	4	e04197-A_S1_L001_R1_001.fastq.gz	e04197-A_S1_L001_R2_001.fastq.gz	15619	15619	15490	15490	2857	2857	1779	1779	1779	1779
e04197-B-20240611	e04197-B-20240611	3	e04197-B_S265_L001_R1_001.fastq.gz	e04197-B_S265_L001_R2_001.fastq.gz	39956	39956	39489	39489	37775	37775	34563	34563	34383	34383
e04197-C-20240611	e04197-C-20240611	3	e04197-C_S361_L001_R1_001.fastq.gz	e04197-C_S361_L001_R2_001.fastq.gz	39715	39715	39289	39289	35961	35961	34300	34300	34052	34052
e04198-A-20240613	e04198-A-20240613	4	e04198-A_S2_L001_R1_001.fastq.gz	e04198-A_S2_L001_R2_001.fastq.gz	77940	77940	76906	76906	73003	73003	67896	67896	67507	67507
e04198-B-20240611	e04198-B-20240611	3	e04198-B_S266_L001_R1_001.fastq.gz	e04198-B_S266_L001_R2_001.fastq.gz	32427	32427	32073	32073	31205	31205	29603	29603	29475	29475
e04198-C-20240611	e04198-C-20240611	3	e04198-C_S362_L001_R1_001.fastq.gz	e04198-C_S362_L001_R2_001.fastq.gz	28717	28717	28378	28378	26810	26810	25603	25603	25299	25299
e04199-A-20240613	e04199-A-20240613	4	e04199-A_S3_L001_R1_001.fastq.gz	e04199-A_S3_L001_R2_001.fastq.gz	35984	35984	35532	35532	32847	32847	14618	14618	14618	14618
e04199-B-20240611	e04199-B-20240611	3	e04199-B_S267_L001_R1_001.fastq.gz	e04199-B_S267_L001_R2_001.fastq.gz	51109	51109	50530	50530	50177	50177	47375	47375	46647	46647
e04199-C-20240611	e04199-C-20240611	3	e04199-C_S363_L001_R1_001.fastq.gz	e04199-C_S363_L001_R2_001.fastq.gz	28614	28614	28232	28232	24710	24710	21319	21319	21250	21250
e04200-A-20240613	e04200-A-20240613	4	e04200-A_S4_L001_R1_001.fastq.gz	e04200-A_S4_L001_R2_001.fastq.gz	27060	27060	21518	21518	21080	21080	19733	19733	19701	19701
e04200-B-20240611	e04200-B-20240611	3	e04200-B_S268_L001_R1_001.fastq.gz	e04200-B_S268_L001_R2_001.fastq.gz	17836	17836	17651	17651	16727	16727	16499	16499	16482	16482
e04200-C-20240611	e04200-C-20240611	3	e04200-C_S364_L001_R1_001.fastq.gz	e04200-C_S364_L001_R2_001.fastq.gz	25474	25474	25153	25153	21137	21137	20511	20511	20483	20483
e04201-A-20240613	e04201-A-20240613	4	e04201-A_S5_L001_R1_001.fastq.gz	e04201-A_S5_L001_R2_001.fastq.gz	61338	61338	60657	60657	55847	55847	52775	52775	52431	52431
e04201-B-20240611	e04201-B-20240611	3	e04201-B_S269_L001_R1_001.fastq.gz	e04201-B_S269_L001_R2_001.fastq.gz	43598	43598	43141	43141	42782	42782	42267	42267	41845	41845
e04201-C-20240611	e04201-C-20240611	3	e04201-C_S365_L001_R1_001.fastq.gz	e04201-C_S365_L001_R2_001.fastq.gz	45987	45987	45496	45496	45278	45278	44169	44169	43535	43535
e04202-A-20240613	e04202-A-20240613	4	e04202-A_S6_L001_R1_001.fastq.gz	e04202-A_S6_L001_R2_001.fastq.gz	45012	45012	43156	43156	39691	39691	28473	28473	28070	28070
e04202-B-20240611	e04202-B-20240611	3	e04202-B_S270_L001_R1_001.fastq.gz	e04202-B_S270_L001_R2_001.fastq.gz	19062	19062	18851	18851	16959	16959	10674	10674	10674	10674
e04202-C-20240611	e04202-C-20240611	3	e04202-C_S366_L001_R1_001.fastq.gz	e04202-C_S366_L001_R2_001.fastq.gz	23449	23449	23157	23157	21487	21487	16514	16514	16426	16426
e04203-A-20240613	e04203-A-20240613	4	e04203-A_S7_L001_R1_001.fastq.gz	e04203-A_S7_L001_R2_001.fastq.gz	59088	59088	58432	58432	46893	46893	43620	43620	43244	43244
e04203-B-20240611	e04203-B-20240611	3	e04203-B_S271_L001_R1_001.fastq.gz	e04203-B_S271_L001_R2_001.fastq.gz	23271	23271	23019	23019	21863	21863	21299	21299	21201	21201
e04203-C-20240611	e04203-C-20240611	3	e04203-C_S367_L001_R1_001.fastq.gz	e04203-C_S367_L001_R2_001.fastq.gz	36966	36966	36508	36508	36012	36012	34927	34927	34842	34842
e04204-A-20240613	e04204-A-20240613	4	e04204-A_S8_L001_R1_001.fastq.gz	e04204-A_S8_L001_R2_001.fastq.gz	45526	45526	42710	42710	39398	39398	27464	27464	27287	27287
e04204-B-20240611	e04204-B-20240611	3	e04204-B_S272_L001_R1_001.fastq.gz	e04204-B_S272_L001_R2_001.fastq.gz	35252	35252	34828	34828	34620	34620	30231	30231	29896	29896
e04204-C-20240611	e04204-C-20240611	3	e04204-C_S368_L001_R1_001.fastq.gz	e04204-C_S368_L001_R2_001.fastq.gz	31334	31334	30962	30962	30730	30730	28063	28063	27925	27925
e04205-A-20240613	e04205-A-20240613	4	e04205-A_S9_L001_R1_001.fastq.gz	e04205-A_S9_L001_R2_001.fastq.gz	74555	74555	73722	73722	72946	72946	69317	69317	68187	68187
e04205-B-20240611	e04205-B-20240611	3	e04205-B_S273_L001_R1_001.fastq.gz	e04205-B_S273_L001_R2_001.fastq.gz	39817	39817	39322	39322	38201	38201	37077	37077	36796	36796
e04205-C-20240611	e04205-C-20240611	3	e04205-C_S369_L001_R1_001.fastq.gz	e04205-C_S369_L001_R2_001.fastq.gz	36952	36952	36517	36517	36348	36348	34396	34396	34248	34248
e04206-A-20240613	e04206-A-20240613	4	e04206-A_S10_L001_R1_001.fastq.gz	e04206-A_S10_L001_R2_001.fastq.gz	12997	12997	12858	12858	3729	3729	2709	2709	2704	2704
e04206-B-20240611	e04206-B-20240611	3	e04206-B_S274_L001_R1_001.fastq.gz	e04206-B_S274_L001_R2_001.fastq.gz	38829	38829	38201	38201	37782	37782	34628	34628	34479	34479
e04206-C-20240611	e04206-C-20240611	3	e04206-C_S370_L001_R1_001.fastq.gz	e04206-C_S370_L001_R2_001.fastq.gz	13500	13500	13339	13339	9240	9240	5796	5796	5796	5796
e04207-A-20240613	e04207-A-20240613	4	e04207-A_S11_L001_R1_001.fastq.gz	e04207-A_S11_L001_R2_001.fastq.gz	50192	50192	49555	49555	45353	45353	30589	30589	30354	30354
e04207-B-20240611	e04207-B-20240611	3	e04207-B_S275_L001_R1_001.fastq.gz	e04207-B_S275_L001_R2_001.fastq.gz	32171	32171	31813	31813	30826	30826	28686	28686	28686	28686
e04207-C-20240611	e04207-C-20240611	3	e04207-C_S371_L001_R1_001.fastq.gz	e04207-C_S371_L001_R2_001.fastq.gz	5046	5046	4965	4965	4902	4902	27	27	27	27
e04208-A-20240613	e04208-A-20240613	4	e04208-A_S12_L001_R1_001.fastq.gz	e04208-A_S12_L001_R2_001.fastq.gz	27998	27998	27521	27521	17922	17922	296	296	296	296
e04208-B-20240611	e04208-B-20240611	3	e04208-B_S276_L001_R1_001.fastq.gz	e04208-B_S276_L001_R2_001.fastq.gz	8775	8775	8656	8656	8285	8285	31	31	31	31
e04208-C-20240611	e04208-C-20240611	3	e04208-C_S372_L001_R1_001.fastq.gz	e04208-C_S372_L001_R2_001.fastq.gz	9333	9333	8976	8976	5042	5042	22	22	22	22
e04209-A-20240613	e04209-A-20240613	4	e04209-A_S13_L001_R1_001.fastq.gz	e04209-A_S13_L001_R2_001.fastq.gz	25957	25957	25599	25599	18801	18801	765	765	765	765
e04209-B-20240611	e04209-B-20240611	3	e04209-B_S277_L001_R1_001.fastq.gz	e04209-B_S277_L001_R2_001.fastq.gz	9428	9428	9349	9349	7551	7551	25	25	25	25
e04209-C-20240611	e04209-C-20240611	3	e04209-C_S373_L001_R1_001.fastq.gz	e04209-C_S373_L001_R2_001.fastq.gz	6428	6428	6333	6333	5508	5508	21	21	21	21
e04210-A-20240613	e04210-A-20240613	4	e04210-A_S14_L001_R1_001.fastq.gz	e04210-A_S14_L001_R2_001.fastq.gz	24288	24288	23982	23982	17725	17725	318	318	318	318
e04210-B-20240611	e04210-B-20240611	3	e04210-B_S278_L001_R1_001.fastq.gz	e04210-B_S278_L001_R2_001.fastq.gz	18458	18458	18249	18249	16749	16749	9133	9133	9133	9133
e04210-C-20240611	e04210-C-20240611	3	e04210-C_S374_L001_R1_001.fastq.gz	e04210-C_S374_L001_R2_001.fastq.gz	7470	7470	7345	7345	7257	7257	14	14	14	14
e04211-A-20240613	e04211-A-20240613	4	e04211-A_S15_L001_R1_001.fastq.gz	e04211-A_S15_L001_R2_001.fastq.gz	68263	68263	66934	66934	65889	65889	54505	54505	53620	53620
e04211-B-20240611	e04211-B-20240611	3	e04211-B_S279_L001_R1_001.fastq.gz	e04211-B_S279_L001_R2_001.fastq.gz	42696	42696	42211	42211	42063	42063	37186	37186	32872	32872
e04211-C-20240611	e04211-C-20240611	3	e04211-C_S375_L001_R1_001.fastq.gz	e04211-C_S375_L001_R2_001.fastq.gz	24586	24586	24284	24284	24143	24143	19132	19132	19043	19043
e04212-A-20240613	e04212-A-20240613	4	e04212-A_S16_L001_R1_001.fastq.gz	e04212-A_S16_L001_R2_001.fastq.gz	9659	9659	9482	9482	6647	6647	192	192	192	192
e04212-B-20240611	e04212-B-20240611	3	e04212-B_S280_L001_R1_001.fastq.gz	e04212-B_S280_L001_R2_001.fastq.gz	8458	8458	8355	8355	8101	8101	5116	5116	5116	5116
e04212-C-20240611	e04212-C-20240611	3	e04212-C_S376_L001_R1_001.fastq.gz	e04212-C_S376_L001_R2_001.fastq.gz	5020	5020	4958	4958	4806	4806	2605	2605	2605	2605
e04213-A-20240613	e04213-A-20240613	4	e04213-A_S17_L001_R1_001.fastq.gz	e04213-A_S17_L001_R2_001.fastq.gz	21602	21602	21285	21285	19682	19682	4101	4101	4101	4101
e04213-B-20240611	e04213-B-20240611	3	e04213-B_S281_L001_R1_001.fastq.gz	e04213-B_S281_L001_R2_001.fastq.gz	31968	31968	31596	31596	31505	31505	28332	28332	28219	28219
e04213-C-20240611	e04213-C-20240611	3	e04213-C_S377_L001_R1_001.fastq.gz	e04213-C_S377_L001_R2_001.fastq.gz	4177	4177	4107	4107	4078	4078	14	14	14	14
e04214-A-20240613	e04214-A-20240613	4	e04214-A_S18_L001_R1_001.fastq.gz	e04214-A_S18_L001_R2_001.fastq.gz	27049	27049	26682	26682	22027	22027	329	329	329	329
e04214-B-20240611	e04214-B-20240611	3	e04214-B_S282_L001_R1_001.fastq.gz	e04214-B_S282_L001_R2_001.fastq.gz	10875	10875	10738	10738	10680	10680	307	307	307	307
e04214-C-20240611	e04214-C-20240611	3	e04214-C_S378_L001_R1_001.fastq.gz	e04214-C_S378_L001_R2_001.fastq.gz	6391	6391	6305	6305	6232	6232	0	0	0	0
e04215-A-20240613	e04215-A-20240613	4	e04215-A_S19_L001_R1_001.fastq.gz	e04215-A_S19_L001_R2_001.fastq.gz	1083	1083	1066	1066	925	925	523	523	523	523
e04215-B-20240611	e04215-B-20240611	3	e04215-B_S283_L001_R1_001.fastq.gz	e04215-B_S283_L001_R2_001.fastq.gz	32205	32205	31835	31835	31701	31701	28515	28515	28453	28453
e04215-C-20240611	e04215-C-20240611	3	e04215-C_S379_L001_R1_001.fastq.gz	e04215-C_S379_L001_R2_001.fastq.gz	25421	25421	25054	25054	24891	24891	20006	20006	19960	19927
e04216-A-20240613	e04216-A-20240613	4	e04216-A_S20_L001_R1_001.fastq.gz	e04216-A_S20_L001_R2_001.fastq.gz	37687	37687	37264	37264	36607	36607	15336	15336	15283	15283
e04216-B-20240611	e04216-B-20240611	3	e04216-B_S284_L001_R1_001.fastq.gz	e04216-B_S284_L001_R2_001.fastq.gz	13290	13290	13152	13152	13046	13046	175	175	175	175
e04216-C-20240611	e04216-C-20240611	3	e04216-C_S380_L001_R1_001.fastq.gz	e04216-C_S380_L001_R2_001.fastq.gz	13325	13325	13171	13171	13072	13072	6717	6717	6717	6717
e04217-A-20240613	e04217-A-20240613	4	e04217-A_S21_L001_R1_001.fastq.gz	e04217-A_S21_L001_R2_001.fastq.gz	48357	48357	47823	47823	42952	42952	32940	32940	32833	32833
e04217-B-20240611	e04217-B-20240611	3	e04217-B_S285_L001_R1_001.fastq.gz	e04217-B_S285_L001_R2_001.fastq.gz	40752	40752	40306	40306	40169	40169	38380	38380	38056	38049
e04217-C-20240611	e04217-C-20240611	3	e04217-C_S381_L001_R1_001.fastq.gz	e04217-C_S381_L001_R2_001.fastq.gz	42862	42862	42380	42380	41421	41421	39812	39812	39381	39381
e04218-A-20240613	e04218-A-20240613	4	e04218-A_S22_L001_R1_001.fastq.gz	e04218-A_S22_L001_R2_001.fastq.gz	38915	38915	37820	37820	36992	36992	24962	24962	24962	24962
e04218-B-20240611	e04218-B-20240611	3	e04218-B_S286_L001_R1_001.fastq.gz	e04218-B_S286_L001_R2_001.fastq.gz	32825	32825	32451	32451	32325	32325	29955	29955	29875	29875
e04218-C-20240611	e04218-C-20240611	3	e04218-C_S382_L001_R1_001.fastq.gz	e04218-C_S382_L001_R2_001.fastq.gz	18661	18661	18414	18414	17891	17891	15446	15446	15446	15446
e04219-A-20240613	e04219-A-20240613	4	e04219-A_S23_L001_R1_001.fastq.gz	e04219-A_S23_L001_R2_001.fastq.gz	47635	47635	47085	47085	45001	45001	24622	24622	24622	24622
e04219-B-20240611	e04219-B-20240611	3	e04219-B_S287_L001_R1_001.fastq.gz	e04219-B_S287_L001_R2_001.fastq.gz	10678	10678	10447	10447	10028	10028	225	225	225	90
e04219-C-20240611	e04219-C-20240611	3	e04219-C_S383_L001_R1_001.fastq.gz	e04219-C_S383_L001_R2_001.fastq.gz	5684	5684	5601	5601	4828	4828	59	59	59	59
e04220-A-20240613	e04220-A-20240613	4	e04220-A_S24_L001_R1_001.fastq.gz	e04220-A_S24_L001_R2_001.fastq.gz	29625	29625	29221	29221	23182	23182	7628	7628	7628	7628
e04220-B-20240611	e04220-B-20240611	3	e04220-B_S288_L001_R1_001.fastq.gz	e04220-B_S288_L001_R2_001.fastq.gz	17318	17318	17101	17101	14843	14843	6047	6047	6047	6047
e04220-C-20240611	e04220-C-20240611	3	e04220-C_S384_L001_R1_001.fastq.gz	e04220-C_S384_L001_R2_001.fastq.gz	14228	14228	10939	10939	9516	9516	5830	5830	5830	5830
e04221-A-20240613	e04221-A-20240613	4	e04221-A_S25_L001_R1_001.fastq.gz	e04221-A_S25_L001_R2_001.fastq.gz	35629	35629	34896	34896	31486	31486	14880	14880	14875	14875
e04221-B-20240611	e04221-B-20240611	3	e04221-B_S289_L001_R1_001.fastq.gz	e04221-B_S289_L001_R2_001.fastq.gz	25935	25935	25582	25582	25416	25416	16463	16463	16463	16463
e04221-C-20240611	e04221-C-20240611	3	e04221-C_S385_L001_R1_001.fastq.gz	e04221-C_S385_L001_R2_001.fastq.gz	6566	6566	6414	6414	6322	6322	65	65	65	65
e04222-A-20240613	e04222-A-20240613	4	e04222-A_S26_L001_R1_001.fastq.gz	e04222-A_S26_L001_R2_001.fastq.gz	29642	29642	29292	29292	24973	24973	17182	17182	17176	17176
e04222-B-20240611	e04222-B-20240611	3	e04222-B_S290_L001_R1_001.fastq.gz	e04222-B_S290_L001_R2_001.fastq.gz	9153	9153	9057	9057	9014	9014	8791	8791	8791	8791
e04222-C-20240611	e04222-C-20240611	3	e04222-C_S386_L001_R1_001.fastq.gz	e04222-C_S386_L001_R2_001.fastq.gz	40224	40224	39740	39740	39524	39524	38531	38531	38289	38289
e04223-A-20240613	e04223-A-20240613	4	e04223-A_S27_L001_R1_001.fastq.gz	e04223-A_S27_L001_R2_001.fastq.gz	46702	46702	46128	46128	45117	45117	31947	31947	31258	31258
e04223-B-20240611	e04223-B-20240611	3	e04223-B_S291_L001_R1_001.fastq.gz	e04223-B_S291_L001_R2_001.fastq.gz	25693	25693	25440	25440	23925	23925	22905	22905	22872	22872
e04223-C-20240611	e04223-C-20240611	3	e04223-C_S387_L001_R1_001.fastq.gz	e04223-C_S387_L001_R2_001.fastq.gz	28225	28225	27921	27921	27812	27812	25238	25238	25149	25149
e04224-A-20240613	e04224-A-20240613	4	e04224-A_S28_L001_R1_001.fastq.gz	e04224-A_S28_L001_R2_001.fastq.gz	21160	21160	20856	20856	17004	17004	1056	1056	1056	1056
e04224-B-20240611	e04224-B-20240611	3	e04224-B_S292_L001_R1_001.fastq.gz	e04224-B_S292_L001_R2_001.fastq.gz	6878	6878	6792	6792	3328	3328	36	36	36	36
e04224-C-20240611	e04224-C-20240611	3	e04224-C_S388_L001_R1_001.fastq.gz	e04224-C_S388_L001_R2_001.fastq.gz	12548	12548	12098	12098	11967	11967	7570	7570	7570	7570
e04225-A-20240613	e04225-A-20240613	4	e04225-A_S29_L001_R1_001.fastq.gz	e04225-A_S29_L001_R2_001.fastq.gz	16334	16334	16153	16153	15169	15169	14051	14051	14051	14051
e04225-B-20240611	e04225-B-20240611	3	e04225-B_S293_L001_R1_001.fastq.gz	e04225-B_S293_L001_R2_001.fastq.gz	1550	1550	1538	1538	249	249	232	232	232	232
e04225-C-20240611	e04225-C-20240611	3	e04225-C_S389_L001_R1_001.fastq.gz	e04225-C_S389_L001_R2_001.fastq.gz	8258	8258	8166	8166	3545	3545	3457	3457	3457	3457
e04226-A-20240613	e04226-A-20240613	4	e04226-A_S30_L001_R1_001.fastq.gz	e04226-A_S30_L001_R2_001.fastq.gz	38474	38474	38083	38083	32085	32085	20700	20700	20457	20457
e04226-B-20240611	e04226-B-20240611	3	e04226-B_S294_L001_R1_001.fastq.gz	e04226-B_S294_L001_R2_001.fastq.gz	17146	17146	16881	16881	14966	14966	8906	8906	8906	8906
e04226-C-20240611	e04226-C-20240611	3	e04226-C_S390_L001_R1_001.fastq.gz	e04226-C_S390_L001_R2_001.fastq.gz	22946	22946	22638	22638	18294	18294	14992	14992	14903	14903
e04227-A-20240613	e04227-A-20240613	4	e04227-A_S31_L001_R1_001.fastq.gz	e04227-A_S31_L001_R2_001.fastq.gz	43576	43576	42788	42788	32828	32828	23633	23633	23633	23633
e04227-B-20240611	e04227-B-20240611	3	e04227-B_S295_L001_R1_001.fastq.gz	e04227-B_S295_L001_R2_001.fastq.gz	1325	1325	1305	1305	1281	1281	0	0	0	0
e04227-C-20240611	e04227-C-20240611	3	e04227-C_S391_L001_R1_001.fastq.gz	e04227-C_S391_L001_R2_001.fastq.gz	15145	15145	14911	14911	12633	12633	7644	7644	7644	7644
e04228-A-20240613	e04228-A-20240613	4	e04228-A_S32_L001_R1_001.fastq.gz	e04228-A_S32_L001_R2_001.fastq.gz	44791	44791	44235	44235	38877	38877	24935	24935	24935	24935
e04228-B-20240611	e04228-B-20240611	3	e04228-B_S296_L001_R1_001.fastq.gz	e04228-B_S296_L001_R2_001.fastq.gz	18896	18896	18684	18684	18406	18406	7735	7735	7735	7735
e04228-C-20240611	e04228-C-20240611	3	e04228-C_S392_L001_R1_001.fastq.gz	e04228-C_S392_L001_R2_001.fastq.gz	12003	12003	11845	11845	11272	11272	5152	5152	5152	5152
e04229-A-20240613	e04229-A-20240613	4	e04229-A_S33_L001_R1_001.fastq.gz	e04229-A_S33_L001_R2_001.fastq.gz	40592	40592	40070	40070	37949	37949	26606	26606	26487	26487
e04229-B-20240611	e04229-B-20240611	3	e04229-B_S297_L001_R1_001.fastq.gz	e04229-B_S297_L001_R2_001.fastq.gz	36426	36426	35987	35987	35836	35836	33455	33455	33339	33066
e04229-C-20240611	e04229-C-20240611	3	e04229-C_S393_L001_R1_001.fastq.gz	e04229-C_S393_L001_R2_001.fastq.gz	23724	23724	23433	23433	23329	23329	20855	20855	20739	20739
e04230-A-20240613	e04230-A-20240613	4	e04230-A_S34_L001_R1_001.fastq.gz	e04230-A_S34_L001_R2_001.fastq.gz	29883	29883	29539	29539	26668	26668	20121	20121	19954	19954
e04230-B-20240611	e04230-B-20240611	3	e04230-B_S298_L001_R1_001.fastq.gz	e04230-B_S298_L001_R2_001.fastq.gz	15640	15640	15447	15447	15365	15365	12399	12399	12399	12399
e04230-C-20240611	e04230-C-20240611	3	e04230-C_S394_L001_R1_001.fastq.gz	e04230-C_S394_L001_R2_001.fastq.gz	16397	16397	16134	16134	16090	16090	13667	13667	13667	13667
e04231-A-20240613	e04231-A-20240613	4	e04231-A_S35_L001_R1_001.fastq.gz	e04231-A_S35_L001_R2_001.fastq.gz	2300	2300	2267	2267	548	548	245	245	245	245
e04231-B-20240611	e04231-B-20240611	3	e04231-B_S299_L001_R1_001.fastq.gz	e04231-B_S299_L001_R2_001.fastq.gz	2664	2664	2636	2636	71	71	42	42	42	42
e04231-C-20240611	e04231-C-20240611	3	e04231-C_S395_L001_R1_001.fastq.gz	e04231-C_S395_L001_R2_001.fastq.gz	30	30	30	30	25	25	17	17	17	17
e04232-A-20240613	e04232-A-20240613	4	e04232-A_S36_L001_R1_001.fastq.gz	e04232-A_S36_L001_R2_001.fastq.gz	41474	41474	41071	41071	40310	40310	30591	30591	30399	30399
e04232-B-20240611	e04232-B-20240611	3	e04232-B_S300_L001_R1_001.fastq.gz	e04232-B_S300_L001_R2_001.fastq.gz	15172	15172	14914	14914	14780	14780	9673	9673	9673	9673
e04232-C-20240611	e04232-C-20240611	3	e04232-C_S396_L001_R1_001.fastq.gz	e04232-C_S396_L001_R2_001.fastq.gz	21099	21099	20788	20788	20613	20613	17728	17728	17593	17593
e04233-A-20240613	e04233-A-20240613	4	e04233-A_S37_L001_R1_001.fastq.gz	e04233-A_S37_L001_R2_001.fastq.gz	72697	72697	71843	71843	69101	69101	60545	60545	59273	59273
e04233-B-20240611	e04233-B-20240611	3	e04233-B_S301_L001_R1_001.fastq.gz	e04233-B_S301_L001_R2_001.fastq.gz	53717	53717	53122	53122	52868	52868	49130	49130	48652	48652
